[Tick #0] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3424] Attacker: [DIR: 0; POS: 96,34]; Defender #0: [DIR: 0; POS: 36,39]; Defender #1: [DIR: 1; POS: 87,44]; Defender #2: [DIR: 3; POS: 48,4]; Defender #3: [DIR: 0; POS: 96,28]; 
[Tick #3425] Attacker: [DIR: 0; POS: 96,33]; Defender #0: [DIR: 0; POS: 36,38]; Defender #1: [DIR: 1; POS: 88,44]; Defender #2: [DIR: 3; POS: 47,4]; Defender #3: [DIR: 0; POS: 96,27]; 
[Tick #3426] Attacker: [DIR: 0; POS: 96,32]; Defender #0: [DIR: 0; POS: 36,37]; Defender #1: [DIR: 1; POS: 89,44]; Defender #2: [DIR: 3; POS: 47,4]; Defender #3: [DIR: 0; POS: 96,27]; 
[Tick #3427] Attacker: [DIR: 0; POS: 96,31]; Defender #0: [DIR: 0; POS: 36,36]; Defender #1: [DIR: 1; POS: 90,44]; Defender #2: [DIR: 3; POS: 46,4]; Defender #3: [DIR: 0; POS: 96,26]; 
[Tick #3428] Attacker: [DIR: 0; POS: 96,30]; Defender #0: [DIR: 0; POS: 36,35]; Defender #1: [DIR: 1; POS: 91,44]; Defender #2: [DIR: 3; POS: 46,4]; Defender #3: [DIR: 0; POS: 96,26]; 
[Tick #3429] Attacker: [DIR: 0; POS: 96,29]; Defender #0: [DIR: 0; POS: 36,34]; Defender #1: [DIR: 1; POS: 92,44]; Defender #2: [DIR: 3; POS: 45,4]; Defender #3: [DIR: 0; POS: 96,25]; 
[Tick #3430] Attacker: [DIR: 0; POS: 96,28]; Defender #0: [DIR: 0; POS: 36,33]; Defender #1: [DIR: 1; POS: 93,44]; Defender #2: [DIR: 3; POS: 45,4]; Defender #3: [DIR: 0; POS: 96,25]; 
[Tick #3431] Attacker: [DIR: 0; POS: 96,27]; Defender #0: [DIR: 1; POS: 36,32]; Defender #1: [DIR: 1; POS: 94,44]; Defender #2: [DIR: 3; POS: 44,4]; Defender #3: [DIR: 0; POS: 96,24]; 
[Tick #3432] Attacker: [DIR: 0; POS: 96,26]; Defender #0: [DIR: 1; POS: 37,32]; Defender #1: [DIR: 1; POS: 95,44]; Defender #2: [DIR: 3; POS: 44,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3433] Attacker: [DIR: 0; POS: 96,25]; Defender #0: [DIR: 1; POS: 38,32]; Defender #1: [DIR: 0; POS: 96,44]; Defender #2: [DIR: 3; POS: 43,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3434] Attacker: [DIR: 0; POS: 96,24]; Defender #0: [DIR: 1; POS: 39,32]; Defender #1: [DIR: 0; POS: 96,43]; Defender #2: [DIR: 3; POS: 43,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3435] Attacker: [DIR: 0; POS: 96,23]; Defender #0: [DIR: 1; POS: 40,32]; Defender #1: [DIR: 0; POS: 96,42]; Defender #2: [DIR: 3; POS: 42,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3436] Attacker: [DIR: 0; POS: 96,22]; Defender #0: [DIR: 1; POS: 41,32]; Defender #1: [DIR: 0; POS: 96,41]; Defender #2: [DIR: 3; POS: 42,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3437] Attacker: [DIR: 0; POS: 96,21]; Defender #0: [DIR: 1; POS: 42,32]; Defender #1: [DIR: 0; POS: 96,40]; Defender #2: [DIR: 3; POS: 41,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3438] Attacker: [DIR: 0; POS: 96,20]; Defender #0: [DIR: 1; POS: 43,32]; Defender #1: [DIR: 0; POS: 96,39]; Defender #2: [DIR: 3; POS: 41,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3439] Attacker: [DIR: 0; POS: 96,19]; Defender #0: [DIR: 1; POS: 44,32]; Defender #1: [DIR: 0; POS: 96,38]; Defender #2: [DIR: 3; POS: 40,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3440] Attacker: [DIR: 0; POS: 96,18]; Defender #0: [DIR: 1; POS: 45,32]; Defender #1: [DIR: 0; POS: 96,37]; Defender #2: [DIR: 3; POS: 40,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3441] Attacker: [DIR: 0; POS: 96,17]; Defender #0: [DIR: 1; POS: 46,32]; Defender #1: [DIR: 0; POS: 96,36]; Defender #2: [DIR: 3; POS: 39,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3442] Attacker: [DIR: 3; POS: 96,16]; Defender #0: [DIR: 1; POS: 47,32]; Defender #1: [DIR: 0; POS: 96,35]; Defender #2: [DIR: 3; POS: 39,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3443] Attacker: [DIR: 3; POS: 95,16]; Defender #0: [DIR: 0; POS: 48,32]; Defender #1: [DIR: 0; POS: 96,34]; Defender #2: [DIR: 3; POS: 38,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3444] Attacker: [DIR: 3; POS: 94,16]; Defender #0: [DIR: 0; POS: 48,31]; Defender #1: [DIR: 0; POS: 96,33]; Defender #2: [DIR: 3; POS: 38,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3445] Attacker: [DIR: 3; POS: 93,16]; Defender #0: [DIR: 0; POS: 48,30]; Defender #1: [DIR: 0; POS: 96,32]; Defender #2: [DIR: 3; POS: 37,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3446] Attacker: [DIR: 3; POS: 92,16]; Defender #0: [DIR: 0; POS: 48,29]; Defender #1: [DIR: 0; POS: 96,31]; Defender #2: [DIR: 3; POS: 37,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3447] Attacker: [DIR: 3; POS: 91,16]; Defender #0: [DIR: 0; POS: 48,28]; Defender #1: [DIR: 0; POS: 96,30]; Defender #2: [DIR: 2; POS: 36,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3448] Attacker: [DIR: 3; POS: 90,16]; Defender #0: [DIR: 0; POS: 48,27]; Defender #1: [DIR: 0; POS: 96,29]; Defender #2: [DIR: 2; POS: 36,4]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3449] Attacker: [DIR: 3; POS: 89,16]; Defender #0: [DIR: 0; POS: 48,26]; Defender #1: [DIR: 0; POS: 96,28]; Defender #2: [DIR: 2; POS: 36,5]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3450] Attacker: [DIR: 3; POS: 88,16]; Defender #0: [DIR: 0; POS: 48,25]; Defender #1: [DIR: 0; POS: 96,27]; Defender #2: [DIR: 2; POS: 36,5]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3451] Attacker: [DIR: 3; POS: 87,16]; Defender #0: [DIR: 0; POS: 48,24]; Defender #1: [DIR: 0; POS: 96,26]; Defender #2: [DIR: 2; POS: 36,6]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3452] Attacker: [DIR: 3; POS: 86,16]; Defender #0: [DIR: 0; POS: 48,23]; Defender #1: [DIR: 0; POS: 96,25]; Defender #2: [DIR: 2; POS: 36,6]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3453] Attacker: [DIR: 3; POS: 85,16]; Defender #0: [DIR: 0; POS: 48,22]; Defender #1: [DIR: 0; POS: 96,24]; Defender #2: [DIR: 2; POS: 36,7]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3454] Attacker: [DIR: 2; POS: 84,16]; Defender #0: [DIR: 0; POS: 48,21]; Defender #1: [DIR: 0; POS: 96,23]; Defender #2: [DIR: 2; POS: 36,7]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3455] Attacker: [DIR: 2; POS: 84,17]; Defender #0: [DIR: 0; POS: 48,20]; Defender #1: [DIR: 0; POS: 96,22]; Defender #2: [DIR: 2; POS: 36,8]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3456] Attacker: [DIR: 2; POS: 84,18]; Defender #0: [DIR: 0; POS: 48,19]; Defender #1: [DIR: 0; POS: 96,21]; Defender #2: [DIR: 2; POS: 36,8]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3457] Attacker: [DIR: 2; POS: 84,19]; Defender #0: [DIR: 0; POS: 48,18]; Defender #1: [DIR: 0; POS: 96,20]; Defender #2: [DIR: 2; POS: 36,9]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3458] Attacker: [DIR: 2; POS: 84,20]; Defender #0: [DIR: 0; POS: 48,17]; Defender #1: [DIR: 0; POS: 96,19]; Defender #2: [DIR: 2; POS: 36,9]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3459] Attacker: [DIR: 2; POS: 84,21]; Defender #0: [DIR: 1; POS: 48,16]; Defender #1: [DIR: 0; POS: 96,18]; Defender #2: [DIR: 2; POS: 36,10]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3460] Attacker: [DIR: 2; POS: 84,22]; Defender #0: [DIR: 1; POS: 49,16]; Defender #1: [DIR: 0; POS: 96,17]; Defender #2: [DIR: 2; POS: 36,10]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3461] Attacker: [DIR: 2; POS: 84,23]; Defender #0: [DIR: 1; POS: 50,16]; Defender #1: [DIR: 3; POS: 96,16]; Defender #2: [DIR: 2; POS: 36,11]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3462] Attacker: [DIR: 2; POS: 84,24]; Defender #0: [DIR: 1; POS: 51,16]; Defender #1: [DIR: 3; POS: 95,16]; Defender #2: [DIR: 2; POS: 36,11]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3463] Attacker: [DIR: 2; POS: 84,25]; Defender #0: [DIR: 1; POS: 52,16]; Defender #1: [DIR: 3; POS: 94,16]; Defender #2: [DIR: 2; POS: 36,12]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3464] Attacker: [DIR: 2; POS: 84,26]; Defender #0: [DIR: 1; POS: 53,16]; Defender #1: [DIR: 3; POS: 93,16]; Defender #2: [DIR: 2; POS: 36,12]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3465] Attacker: [DIR: 2; POS: 84,27]; Defender #0: [DIR: 1; POS: 54,16]; Defender #1: [DIR: 3; POS: 92,16]; Defender #2: [DIR: 2; POS: 36,13]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3466] Attacker: [DIR: 2; POS: 84,28]; Defender #0: [DIR: 1; POS: 55,16]; Defender #1: [DIR: 3; POS: 91,16]; Defender #2: [DIR: 2; POS: 36,13]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3467] Attacker: [DIR: 2; POS: 84,29]; Defender #0: [DIR: 1; POS: 56,16]; Defender #1: [DIR: 3; POS: 90,16]; Defender #2: [DIR: 2; POS: 36,14]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3468] Attacker: [DIR: 2; POS: 84,30]; Defender #0: [DIR: 1; POS: 57,16]; Defender #1: [DIR: 3; POS: 89,16]; Defender #2: [DIR: 2; POS: 36,14]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3469] Attacker: [DIR: 2; POS: 84,31]; Defender #0: [DIR: 1; POS: 58,16]; Defender #1: [DIR: 3; POS: 88,16]; Defender #2: [DIR: 2; POS: 36,15]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3470] Attacker: [DIR: 3; POS: 84,32]; Defender #0: [DIR: 1; POS: 59,16]; Defender #1: [DIR: 3; POS: 87,16]; Defender #2: [DIR: 2; POS: 36,15]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3471] Attacker: [DIR: 3; POS: 83,32]; Defender #0: [DIR: 2; POS: 60,16]; Defender #1: [DIR: 3; POS: 86,16]; Defender #2: [DIR: 3; POS: 36,16]; Defender #3: [DIR: 1; POS: 54,44]; 
[Tick #3472] Attacker: [DIR: 3; POS: 82,32]; Defender #0: [DIR: 2; POS: 60,17]; Defender #1: [DIR: 3; POS: 85,16]; Defender #2: [DIR: 3; POS: 36,16]; Defender #3: [DIR: 1; POS: 55,44]; 
[Tick #3473] Attacker: [DIR: 3; POS: 81,32]; Defender #0: [DIR: 2; POS: 60,18]; Defender #1: [DIR: 2; POS: 84,16]; Defender #2: [DIR: 3; POS: 35,16]; Defender #3: [DIR: 1; POS: 56,44]; 
[Tick #3474] Attacker: [DIR: 3; POS: 80,32]; Defender #0: [DIR: 2; POS: 60,19]; Defender #1: [DIR: 2; POS: 84,17]; Defender #2: [DIR: 3; POS: 35,16]; Defender #3: [DIR: 1; POS: 57,44]; 
[Tick #3475] Attacker: [DIR: 3; POS: 79,32]; Defender #0: [DIR: 2; POS: 60,20]; Defender #1: [DIR: 2; POS: 84,18]; Defender #2: [DIR: 3; POS: 34,16]; Defender #3: [DIR: 1; POS: 58,44]; 
[Tick #3476] Attacker: [DIR: 3; POS: 78,32]; Defender #0: [DIR: 2; POS: 60,21]; Defender #1: [DIR: 2; POS: 84,19]; Defender #2: [DIR: 3; POS: 34,16]; Defender #3: [DIR: 1; POS: 59,44]; 
[Tick #3477] Attacker: [DIR: 3; POS: 77,32]; Defender #0: [DIR: 2; POS: 60,22]; Defender #1: [DIR: 2; POS: 84,20]; Defender #2: [DIR: 3; POS: 33,16]; Defender #3: [DIR: 1; POS: 60,44]; 
[Tick #3478] Attacker: [DIR: 3; POS: 76,32]; Defender #0: [DIR: 2; POS: 60,23]; Defender #1: [DIR: 2; POS: 84,21]; Defender #2: [DIR: 3; POS: 33,16]; Defender #3: [DIR: 1; POS: 61,44]; 
[Tick #3479] Attacker: [DIR: 3; POS: 75,32]; Defender #0: [DIR: 2; POS: 60,24]; Defender #1: [DIR: 2; POS: 84,22]; Defender #2: [DIR: 3; POS: 32,16]; Defender #3: [DIR: 1; POS: 62,44]; 
[Tick #3480] Attacker: [DIR: 3; POS: 74,32]; Defender #0: [DIR: 2; POS: 60,25]; Defender #1: [DIR: 2; POS: 84,23]; Defender #2: [DIR: 3; POS: 32,16]; Defender #3: [DIR: 1; POS: 63,44]; 
[Tick #3481] Attacker: [DIR: 3; POS: 73,32]; Defender #0: [DIR: 2; POS: 60,26]; Defender #1: [DIR: 2; POS: 84,24]; Defender #2: [DIR: 3; POS: 31,16]; Defender #3: [DIR: 1; POS: 64,44]; 
[Tick #3482] Attacker: [DIR: 3; POS: 72,32]; Defender #0: [DIR: 2; POS: 60,27]; Defender #1: [DIR: 2; POS: 84,25]; Defender #2: [DIR: 3; POS: 31,16]; Defender #3: [DIR: 1; POS: 65,44]; 
[Tick #3483] Attacker: [DIR: 3; POS: 71,32]; Defender #0: [DIR: 2; POS: 60,28]; Defender #1: [DIR: 2; POS: 84,26]; Defender #2: [DIR: 3; POS: 30,16]; Defender #3: [DIR: 1; POS: 66,44]; 
[Tick #3484] Attacker: [DIR: 3; POS: 70,32]; Defender #0: [DIR: 2; POS: 60,29]; Defender #1: [DIR: 2; POS: 84,27]; Defender #2: [DIR: 3; POS: 30,16]; Defender #3: [DIR: 1; POS: 67,44]; 
[Tick #3485] Attacker: [DIR: 3; POS: 69,32]; Defender #0: [DIR: 2; POS: 60,30]; Defender #1: [DIR: 2; POS: 84,28]; Defender #2: [DIR: 3; POS: 29,16]; Defender #3: [DIR: 1; POS: 68,44]; 
[Tick #3486] Attacker: [DIR: 3; POS: 68,32]; Defender #0: [DIR: 2; POS: 60,31]; Defender #1: [DIR: 2; POS: 84,29]; Defender #2: [DIR: 3; POS: 29,16]; Defender #3: [DIR: 1; POS: 69,44]; 
[Tick #3487] Attacker: [DIR: 3; POS: 67,32]; Defender #0: [DIR: 1; POS: 60,32]; Defender #1: [DIR: 2; POS: 84,30]; Defender #2: [DIR: 3; POS: 28,16]; Defender #3: [DIR: 1; POS: 70,44]; 
[Tick #3488] Attacker: [DIR: 1; POS: 66,32]; Defender #0: [DIR: 1; POS: 61,32]; Defender #1: [DIR: 2; POS: 84,31]; Defender #2: [DIR: 3; POS: 28,16]; Defender #3: [DIR: 1; POS: 71,44]; 
[Tick #3489] Attacker: [DIR: 1; POS: 67,32]; Defender #0: [DIR: 1; POS: 62,32]; Defender #1: [DIR: 3; POS: 84,32]; Defender #2: [DIR: 3; POS: 27,16]; Defender #3: [DIR: 1; POS: 72,44]; 
[Tick #3490] Attacker: [DIR: 1; POS: 68,32]; Defender #0: [DIR: 1; POS: 63,32]; Defender #1: [DIR: 3; POS: 83,32]; Defender #2: [DIR: 3; POS: 27,16]; Defender #3: [DIR: 1; POS: 73,44]; 
[Tick #3491] Attacker: [DIR: 1; POS: 69,32]; Defender #0: [DIR: 1; POS: 64,32]; Defender #1: [DIR: 3; POS: 82,32]; Defender #2: [DIR: 3; POS: 26,16]; Defender #3: [DIR: 1; POS: 74,44]; 
[Tick #3492] Attacker: [DIR: 1; POS: 70,32]; Defender #0: [DIR: 1; POS: 65,32]; Defender #1: [DIR: 3; POS: 81,32]; Defender #2: [DIR: 3; POS: 26,16]; Defender #3: [DIR: 1; POS: 75,44]; 
[Tick #3493] Attacker: [DIR: 1; POS: 71,32]; Defender #0: [DIR: 1; POS: 66,32]; Defender #1: [DIR: 3; POS: 80,32]; Defender #2: [DIR: 3; POS: 25,16]; Defender #3: [DIR: 1; POS: 76,44]; 
[Tick #3494] Attacker: [DIR: 2; POS: 72,32]; Defender #0: [DIR: 1; POS: 67,32]; Defender #1: [DIR: 3; POS: 79,32]; Defender #2: [DIR: 3; POS: 25,16]; Defender #3: [DIR: 1; POS: 77,44]; 
[Tick #3495] Attacker: [DIR: 2; POS: 72,33]; Defender #0: [DIR: 1; POS: 68,32]; Defender #1: [DIR: 3; POS: 78,32]; Defender #2: [DIR: 3; POS: 24,16]; Defender #3: [DIR: 1; POS: 78,44]; 
[Tick #3496] Attacker: [DIR: 2; POS: 72,34]; Defender #0: [DIR: 1; POS: 69,32]; Defender #1: [DIR: 3; POS: 77,32]; Defender #2: [DIR: 3; POS: 24,16]; Defender #3: [DIR: 1; POS: 79,44]; 
[Tick #3497] Attacker: [DIR: 2; POS: 72,35]; Defender #0: [DIR: 1; POS: 70,32]; Defender #1: [DIR: 3; POS: 76,32]; Defender #2: [DIR: 3; POS: 23,16]; Defender #3: [DIR: 1; POS: 80,44]; 
[Tick #3498] Attacker: [DIR: 2; POS: 72,36]; Defender #0: [DIR: 1; POS: 71,32]; Defender #1: [DIR: 3; POS: 75,32]; Defender #2: [DIR: 3; POS: 23,16]; Defender #3: [DIR: 1; POS: 81,44]; 
[Tick #3499] Attacker: [DIR: 0; POS: 72,37]; Defender #0: [DIR: 2; POS: 72,32]; Defender #1: [DIR: 3; POS: 74,32]; Defender #2: [DIR: 3; POS: 22,16]; Defender #3: [DIR: 1; POS: 82,44]; 
[Tick #3500] Attacker: [DIR: 2; POS: 72,36]; Defender #0: [DIR: 2; POS: 72,33]; Defender #1: [DIR: 3; POS: 73,32]; Defender #2: [DIR: 3; POS: 22,16]; Defender #3: [DIR: 1; POS: 83,44]; 
[Tick #3501] Attacker: [DIR: 2; POS: 72,37]; Defender #0: [DIR: 2; POS: 72,34]; Defender #1: [DIR: 2; POS: 72,32]; Defender #2: [DIR: 3; POS: 21,16]; Defender #3: [DIR: 1; POS: 84,44]; 
[Tick #3502] Attacker: [DIR: 2; POS: 72,38]; Defender #0: [DIR: 2; POS: 72,35]; Defender #1: [DIR: 2; POS: 72,33]; Defender #2: [DIR: 3; POS: 21,16]; Defender #3: [DIR: 1; POS: 85,44]; 
[Tick #3503] Attacker: [DIR: 2; POS: 72,39]; Defender #0: [DIR: 2; POS: 72,36]; Defender #1: [DIR: 2; POS: 72,34]; Defender #2: [DIR: 3; POS: 20,16]; Defender #3: [DIR: 1; POS: 86,44]; 
[Tick #3504] Attacker: [DIR: 2; POS: 72,40]; Defender #0: [DIR: 2; POS: 72,37]; Defender #1: [DIR: 2; POS: 72,35]; Defender #2: [DIR: 3; POS: 20,16]; Defender #3: [DIR: 1; POS: 87,44]; 
[Tick #3505] Attacker: [DIR: 2; POS: 72,41]; Defender #0: [DIR: 2; POS: 72,38]; Defender #1: [DIR: 2; POS: 72,36]; Defender #2: [DIR: 3; POS: 19,16]; Defender #3: [DIR: 1; POS: 88,44]; 
[Tick #3506] Attacker: [DIR: 2; POS: 72,42]; Defender #0: [DIR: 2; POS: 72,39]; Defender #1: [DIR: 2; POS: 72,37]; Defender #2: [DIR: 3; POS: 19,16]; Defender #3: [DIR: 1; POS: 89,44]; 
[Tick #3507] Attacker: [DIR: 2; POS: 72,43]; Defender #0: [DIR: 2; POS: 72,40]; Defender #1: [DIR: 2; POS: 72,38]; Defender #2: [DIR: 3; POS: 18,16]; Defender #3: [DIR: 1; POS: 90,44]; 
[Tick #3508] Attacker: [DIR: 1; POS: 72,44]; Defender #0: [DIR: 2; POS: 72,41]; Defender #1: [DIR: 2; POS: 72,39]; Defender #2: [DIR: 3; POS: 18,16]; Defender #3: [DIR: 1; POS: 91,44]; 
[Tick #3509] Attacker: [DIR: 1; POS: 73,44]; Defender #0: [DIR: 2; POS: 72,42]; Defender #1: [DIR: 2; POS: 72,40]; Defender #2: [DIR: 3; POS: 17,16]; Defender #3: [DIR: 1; POS: 92,44]; 
[Tick #3510] Attacker: [DIR: 1; POS: 74,44]; Defender #0: [DIR: 2; POS: 72,43]; Defender #1: [DIR: 2; POS: 72,41]; Defender #2: [DIR: 3; POS: 17,16]; Defender #3: [DIR: 1; POS: 93,44]; 
[Tick #3511] Attacker: [DIR: 1; POS: 75,44]; Defender #0: [DIR: 1; POS: 72,44]; Defender #1: [DIR: 2; POS: 72,42]; Defender #2: [DIR: 3; POS: 16,16]; Defender #3: [DIR: 1; POS: 94,44]; 
[Tick #3512] Attacker: [DIR: 1; POS: 76,44]; Defender #0: [DIR: 1; POS: 73,44]; Defender #1: [DIR: 2; POS: 72,43]; Defender #2: [DIR: 3; POS: 16,16]; Defender #3: [DIR: 1; POS: 95,44]; 
[Tick #3513] Attacker: [DIR: 1; POS: 77,44]; Defender #0: [DIR: 1; POS: 74,44]; Defender #1: [DIR: 1; POS: 72,44]; Defender #2: [DIR: 3; POS: 15,16]; Defender #3: [DIR: 2; POS: 96,44]; 
[Tick #3514] Attacker: [DIR: 1; POS: 78,44]; Defender #0: [DIR: 1; POS: 75,44]; Defender #1: [DIR: 1; POS: 73,44]; Defender #2: [DIR: 3; POS: 15,16]; Defender #3: [DIR: 2; POS: 96,45]; 
[Tick #3515] Attacker: [DIR: 1; POS: 79,44]; Defender #0: [DIR: 1; POS: 76,44]; Defender #1: [DIR: 1; POS: 74,44]; Defender #2: [DIR: 3; POS: 14,16]; Defender #3: [DIR: 2; POS: 96,46]; 
[Tick #3516] Attacker: [DIR: 1; POS: 80,44]; Defender #0: [DIR: 1; POS: 77,44]; Defender #1: [DIR: 1; POS: 75,44]; Defender #2: [DIR: 3; POS: 14,16]; Defender #3: [DIR: 2; POS: 96,47]; 
[Tick #3517] Attacker: [DIR: 1; POS: 81,44]; Defender #0: [DIR: 1; POS: 78,44]; Defender #1: [DIR: 1; POS: 76,44]; Defender #2: [DIR: 3; POS: 13,16]; Defender #3: [DIR: 2; POS: 96,48]; 
[Tick #3518] Attacker: [DIR: 1; POS: 82,44]; Defender #0: [DIR: 1; POS: 79,44]; Defender #1: [DIR: 1; POS: 77,44]; Defender #2: [DIR: 3; POS: 13,16]; Defender #3: [DIR: 2; POS: 96,49]; 
[Tick #3519] Attacker: [DIR: 1; POS: 83,44]; Defender #0: [DIR: 1; POS: 80,44]; Defender #1: [DIR: 1; POS: 78,44]; Defender #2: [DIR: 2; POS: 12,16]; Defender #3: [DIR: 2; POS: 96,50]; 
[Tick #3520] Attacker: [DIR: 1; POS: 84,44]; Defender #0: [DIR: 1; POS: 81,44]; Defender #1: [DIR: 1; POS: 79,44]; Defender #2: [DIR: 2; POS: 12,16]; Defender #3: [DIR: 2; POS: 96,51]; 
[Tick #3521] Attacker: [DIR: 1; POS: 85,44]; Defender #0: [DIR: 1; POS: 82,44]; Defender #1: [DIR: 1; POS: 80,44]; Defender #2: [DIR: 2; POS: 12,17]; Defender #3: [DIR: 2; POS: 96,52]; 
[Tick #3522] Attacker: [DIR: 1; POS: 86,44]; Defender #0: [DIR: 1; POS: 83,44]; Defender #1: [DIR: 1; POS: 81,44]; Defender #2: [DIR: 2; POS: 12,17]; Defender #3: [DIR: 2; POS: 96,53]; 
[Tick #3523] Attacker: [DIR: 1; POS: 87,44]; Defender #0: [DIR: 1; POS: 84,44]; Defender #1: [DIR: 1; POS: 82,44]; Defender #2: [DIR: 2; POS: 12,18]; Defender #3: [DIR: 2; POS: 96,54]; 
[Tick #3524] Attacker: [DIR: 1; POS: 88,44]; Defender #0: [DIR: 1; POS: 85,44]; Defender #1: [DIR: 1; POS: 83,44]; Defender #2: [DIR: 2; POS: 12,18]; Defender #3: [DIR: 2; POS: 96,55]; 
[Tick #3525] Attacker: [DIR: 1; POS: 89,44]; Defender #0: [DIR: 1; POS: 86,44]; Defender #1: [DIR: 1; POS: 84,44]; Defender #2: [DIR: 2; POS: 12,19]; Defender #3: [DIR: 2; POS: 96,56]; 
[Tick #3526] Attacker: [DIR: 1; POS: 90,44]; Defender #0: [DIR: 1; POS: 87,44]; Defender #1: [DIR: 1; POS: 85,44]; Defender #2: [DIR: 2; POS: 12,19]; Defender #3: [DIR: 2; POS: 96,57]; 
[Tick #3527] Attacker: [DIR: 1; POS: 91,44]; Defender #0: [DIR: 1; POS: 88,44]; Defender #1: [DIR: 1; POS: 86,44]; Defender #2: [DIR: 2; POS: 12,20]; Defender #3: [DIR: 2; POS: 96,58]; 
[Tick #3528] Attacker: [DIR: 1; POS: 92,44]; Defender #0: [DIR: 1; POS: 89,44]; Defender #1: [DIR: 1; POS: 87,44]; Defender #2: [DIR: 2; POS: 12,20]; Defender #3: [DIR: 2; POS: 96,59]; 
[Tick #3529] Attacker: [DIR: 1; POS: 93,44]; Defender #0: [DIR: 1; POS: 90,44]; Defender #1: [DIR: 1; POS: 88,44]; Defender #2: [DIR: 2; POS: 12,21]; Defender #3: [DIR: 2; POS: 96,60]; 
[Tick #3530] Attacker: [DIR: 1; POS: 94,44]; Defender #0: [DIR: 1; POS: 91,44]; Defender #1: [DIR: 1; POS: 89,44]; Defender #2: [DIR: 2; POS: 12,21]; Defender #3: [DIR: 2; POS: 96,61]; 
[Tick #3531] Attacker: [DIR: 1; POS: 95,44]; Defender #0: [DIR: 1; POS: 92,44]; Defender #1: [DIR: 1; POS: 90,44]; Defender #2: [DIR: 2; POS: 12,22]; Defender #3: [DIR: 2; POS: 96,62]; 
[Tick #3532] Attacker: [DIR: 0; POS: 96,44]; Defender #0: [DIR: 1; POS: 93,44]; Defender #1: [DIR: 1; POS: 91,44]; Defender #2: [DIR: 2; POS: 12,22]; Defender #3: [DIR: 2; POS: 96,63]; 
[Tick #3533] Attacker: [DIR: 0; POS: 96,43]; Defender #0: [DIR: 1; POS: 94,44]; Defender #1: [DIR: 1; POS: 92,44]; Defender #2: [DIR: 2; POS: 12,23]; Defender #3: [DIR: 2; POS: 96,64]; 
[Tick #3534] Attacker: [DIR: 0; POS: 96,42]; Defender #0: [DIR: 1; POS: 95,44]; Defender #1: [DIR: 1; POS: 93,44]; Defender #2: [DIR: 2; POS: 12,23]; Defender #3: [DIR: 2; POS: 96,65]; 
